id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema,comp_decomposicao,comp_reconhecimento_padroes,comp_abstracao,comp_algoritmos,comp_generalizacao
2005-32,2005,32,"Considere o algoritmo `máximo(v, i, f)` que devolve o índice de um elemento máximo de $\{v[i], \dots, v[f]\}$:
```
máximo(v, i, f)
    se i = f, devolva i
    p ← máximo(v, i, ⌊(i + f) / 2⌋)
    q ← máximo(v, ⌊(i + f) / 2⌋, f)
    se v[p] \geq v[q], devolva p
    devolva q
```
Considerando $n = f - i + 1$, o número de comparações entre elementos de $v$ numa execução de `máximo(v, i, f)` é","['a) $n \\log_2 n$', 'b) $n/2$', 'c) $n - 1$', 'd) $\\log_2 n$', 'e) $2n$']",Fundamentos da Computação,Análise de Algoritmos,O Uso de Relações de Recorrência para Análise de Algoritmos Recursivos,C,fundamentos da computacao - analise de algoritmos - o uso de relacoes de recorrencia para analise de algoritmos recursivos,True,True,True,False,True,True
2005-35,2005,35,"Em uma estrutura de árvore binária de busca, foram inseridos os elementos “h”, “a”, “b”, “c”, “i”, “j”, nesta sequência. O tamanho do caminho entre um nó qualquer da árvore e a raiz é dada pelo número de arestas neste caminho. Qual o tamanho do maior caminho na árvore, após a inserção dos dados acima?","['a) 2', 'b) 6', 'c) 4', 'd) 5', 'e) 3']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,"Árvores e suas Generalizações: Árvores Binárias, Árvores de Busca e Árvores Balanceadas",E,"fundamentos da computacao - algoritmos e estrutura de dados - arvores e suas generalizacoes: arvores binarias, arvores de busca e arvores balanceadas",True,False,False,False,True,False
2005-36,2005,36,"Quatro tarefas, A, B, C e D, estão prontas para serem executadas num único processador. Seus tempos de execução esperados são 9, 6, 3 e 5 segundos respectivamente. Em qual ordem eles devem ser executados para diminuir o tempo médio de resposta?","['a) C, D, B, A', 'b) A, B, D, C', 'c) C, B, D, A', 'd) A, C, D, B', 'e) O tempo médio de resposta independe da ordem.']",Fundamentos da Computação,Sistemas Operacionais,Gerência de Processos/Processador,A,fundamentos da computacao - sistemas operacionais - gerencia de processos/processador,True,False,True,True,False,False
2005-43,2005,43,"Em um banco de dados relacional, considere os esquemas de relação:
- Pessoa (<u>CPF</u>, Profissao)
- Trabalha (<u>CPF</u>, <u>CGC</u>, Periodo)
- Firma (<u>CGC</u>, nome, endereco)

e considere as operações de álgebra relacional União, Interseção, Diferença, Junção Natural, Projeção e Seleção.

Considere que cada relação tenha 1 milhão de tuplas e que existe um índice no banco de dados para cada chave de relação. Considere as consultas a seguir, supondo que antes do processamento de cada uma nenhum pedaço das relações já esteja na memória.

C1. Quais as profissões de todas as pessoas? \
C2. Qual a profissão da pessoa de CPF = ’X’, onde X é um CPF válido? \
C3. Qual o endereço da firma de CGC diferente de ’Z’, onde Z é um CGC válido? \
C4. Quais os períodos na década 1990-1999 em que ninguém trabalhou, onde o banco de dados contém informações entre 1980 e 2005? 

Qual das consultas acima é mais rápida em termos de operações de E/S? Assinale a afirmação correta.","['a) A consulta C1 porque só exige uma pro jeção na relação Pessoa sem precisar olhar o índice.\nacessar Pessoa.', 'b) A consulta C2 porque pode ser processada diretamente via índice de CPF para acessar Pessoa.', 'c) A consulta C3 porque pode ser processada sequencialmente sobre a relação Firma descartando-se a tupla com CGC de valor Z.\nrelação Trabalha.', 'd) A consulta C4 porque requer apenas selecionar os períodos não cadastrados na relação Trabalha.', 'e) Nada se pode afirmar porque rapidez, neste caso, não pode ser medida.']",Tecnologia de Computação,Banco de Dados,"Sistemas de Gerenciamento de Bancos de Dados (SGBD): Arquitetura, Segurança, Integridade, Concorrência, Recuperação após Falha, Gerenciamento de Transações",B,"tecnologia de computacao - banco de dados - sistemas de gerenciamento de bancos de dados (sgbd): arquitetura, seguranca, integridade, concorrencia, recuperacao apos falha, gerenciamento de transacoes",True,False,True,True,False,False
2005-44,2005,44,"Sejam T1 e T2 duas transações sendo processadas por um SGBD. Os termos lockR lockW correspondem a pedidos de tranca de leitura e gravação, respectivamente, e Unlock liberação de tranca. A, B e C são dados do banco de dados. O trecho a seguir é um pedaço do escalonamento de T1 e T2 definido pelo escalonador do SGBD (o trecho não está completo):
```
start(T1); lockR(T1, A); read (T1, A); start(T2);
lockR(T2, B); read (T2, B); lockW (T1, C); read(T1,C);
write(T1,C); unlock(T1, C); lockW (T1, B); lockW (T2, A); lockR(T2,C);
...
```
Considere as seguintes afirmações:

(I) O trecho mostra um exemplo de aplicação do protocolo 2PL (*two phase lock* ou tranca em 2 fases). \
(II) O trecho viola o protocolo 2PL. \
(III) O trecho mostra um exemplo em que há *deadlock* (impasse) entre T1 e T2. \
(IV) O trecho não tem *deadlock* entre T1 e T2. \
(V) Nada se pode afirmar. \
Estão corretas as afirmações:","['a) Somente (I) e (III)', 'b) Somente (II) e (IV)', 'c) Somente (II) e (III)', 'd) Somente (I) e (IV)', 'e) Somente (V)']",Tecnologia de Computação,Banco de Dados,"Sistemas de Gerenciamento de Bancos de Dados (SGBD): Arquitetura, Segurança, Integridade, Concorrência, Recuperação após Falha, Gerenciamento de Transações",C,"tecnologia de computacao - banco de dados - sistemas de gerenciamento de bancos de dados (sgbd): arquitetura, seguranca, integridade, concorrencia, recuperacao apos falha, gerenciamento de transacoes",True,True,False,False,True,False
2006-18,2006,18,"Um algoritmo probabilístico $A$ resolve problemas de dois tipos:
- Problemas do tipo 1: os quais são resolvidos corretamente com probabilidade 3/4, e correspondem a 1/3 do total de problemas.
- Problemas do tipo 2: os quais são resolvidos corretamente com probabilidade 1/2, e correspondem a 2/3 do total de problemas.

Verifica-se, utilizando algum método determinístico, que a resposta encontrada pelo algoritmo está realmente correta. Qual a probabilidade de que o problema resolvido seja do tipo 1?","['a) 4/9', 'b) 3/4', 'c) 7/12', 'd) 3/7', 'e) 7/3']",Matemática,Probabilidade e Estatística,Probabilidades em Espaços Amostrais Discretos,C,matematica - probabilidade e estatistica - probabilidades em espacos amostrais discretos,True,False,False,True,False,False
2006-21,2006,21,"Considere dois sistemas **A** e **B** compostos por um processador, cache e memória cuja única diferença é a cache de dados. As caches de dados possuem em comum palavras de 2 Bytes, capacidade (por exemplo, 2 KBytes), tamanho de bloco (por exemplo, 8 Bytes por linha) e são implementadas com a mesma tecnologia, porém com organizações diferentes como definidas abaixo:

**(Cache de A)** Cache com mapeamento direto, utilizando políticas *write-through* e *no-write allocate* (escritas não utilizam a cache)\
**(Cache de B)** Cache *4-way set-associative*, utilizando políticas *write-back*, *write-allocate* e LRU

Considere as seguintes afirmações para os sistemas A e B executando um mesmo programa típico:

**(I)** O sistema A deve possuir um *miss rate* maior do que B\
**(II)** O sistema B deve possuir um *hit rate* menor do que A \
**(III)** A cache de dados de A é mais rápida do que a de B\
**(IV)** A cache de dados de A é mais simples de ser implementada do que a de B\
**(V)** Em média, uma escrita de dados no sistema A é mais rápido do que em B \
**(VI)** As caches de dados de A e B possuem o mesmo número de linhas

Quais são as afirmações verdadeiras?","['a) Somente as afirmações (II), (III) e (IV) são verdadeiras', 'b) Somente as afirmações (I), (III) e (VI) são verdadeiras', 'c) Somente as afirmações (I), (III) e (IV) são verdadeiras', 'd) Somente as afirmações (II), (V) e (VI) são verdadeiras', 'e) Todas as afirmações são verdadeiras']",Fundamentos da Computação,Arquitetura e Organização de Computadores,"Organização de Computadores: Memórias, Unidades Centrais de Processamento, Entrada e Saída",C,"fundamentos da computacao - arquitetura e organizacao de computadores - organizacao de computadores: memorias, unidades centrais de processamento, entrada e saida",True,True,True,True,False,False
2006-29,2006,29,"Considere a função Pot que calcula $x^n$ , para $x$ real e $n$ inteiro:
```
Function Pot(x: real; n: integer): real;
   begin
      if x = 0
      then
         Pot := 0
      else 
         if n = 0
         then
            Pot := 1
         else 
            if n < 0
            then
               Pot := 1/Pot(x,abs(n))
            else 
               if odd(n)
               then
                  Pot := x * sqr(Pot(x,(n-1) div 2))
               else
                  Pot := sqr(Pot(x,n div 2))
      end;
```
Seja $T(n)$ o tempo de execução da função Pot para as entradas $x$ e $n$. A ordem de $T(n)$ é","['a) $T(n) = O(1)$', 'b) $T(n) = O(n \\log n)$', 'c) $T(n) = O(n)$', 'd) $T(n) = O(\\log n)$', 'e) $T(n) = O(n^2)$']",Fundamentos da Computação,Análise de Algoritmos,O Uso de Relações de Recorrência para Análise de Algoritmos Recursivos,B,fundamentos da computacao - analise de algoritmos - o uso de relacoes de recorrencia para analise de algoritmos recursivos,True,True,True,True,True,True
2006-33,2006,33,"Como o procedimento abaixo deve ser completado para que ele seja capaz de ordenar um vetor de $n$ elementos $(n \leq 100)$ em ordem crescente.
```
....
type VetorType = array[0..100] of integer;
procedure Ordena(n: integer; var a: VetorType);
   var i,j,x: integer;
   begin
      for i := 2 to n do 
         begin
            x := a[i];
            j := i - 1;
            ___________________;
            While x < a[j] do 
               begin
                  a[i+j] := a[j];
                  __________________;
               end;
            ____________________;
         end;
       end;
```","['a) a[j] := x; j := j - 1; a[j] := x;', 'b) a[i] := x; j := j + 1; a[i] := x;', 'c) a[0] := x; j := j - 1; a[j+1] := x;', 'd) a[i] := x; j := j - 1; a[j+1] := x;', 'e) a[0] := x; j := j + 1; a[j] := x;']",Fundamentos da Computação,Algoritmos e Estrutura de Dados,Algoritmos para Pesquisa e Ordenação,C,fundamentos da computacao - algoritmos e estrutura de dados - algoritmos para pesquisa e ordenacao,True,False,False,False,True,False
2006-35,2006,35,"Que valores são impressos quando o seguinte algoritmo, escrito em Pascal, é executado?
```
Program P;
var a,b: integer;
Procedure Mist(x: integer; var y: integer);
begin
      x:=y+a+1;
      y :=x+b+1
end 
begin
      a:=1; b:=2;
      Mist(a,b);
      Write(a,b)
end.
```","['a) 1 2', 'b) 3 1', 'c) 3 5', 'd) 1 7', 'e) 4 7']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,D,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,False,False,False,True,False
2006-36,2006,36,"Seja $G = (V, E)$ um grafo simples conexo não-euleriano. Queremos construir um grafo $H$ que seja euleriano e que contenha $G$ como subgrafo. Considere os seguintes possíveis processos de construção:

(I) Acrescenta-se um novo vértice, ligando-o a cada vértice de $G$ por uma aresta.\
(II) Acrescenta-se um novo vértice, ligando-o a cada vértice de grau ímpar de $G$ por uma aresta.\
(III) Cria-se uma nova cópia $G'$ do grafo $G$ e acrescenta-se uma aresta ligando cada par de vértices correspondentes.\
(IV) Escolhe-se um vértice arbitrário de $G$ e acrescentam-se arestas ligando este vértice a todo vértice de grau ímpar de $G$.\
(V) Duplicam-se todas as arestas de $G$.\
(VI) Acrescentam-se arestas a $G$ até se formar o grafo completo com $\left| V\right|$ vértices.

Quas dos processos acima sempre constroem corretamente o grafo $H$?","['a) Somente (II) e (IV)', 'b) Somente (II), (IV) e (V)', 'c) Somente (III), (V) e (VI)', 'd) Somente (II), (IV), (V) e (VI)', 'e) Somente (I), (III), (IV) e (V)']",Fundamentos da Computação,Teoria dos Grafos,Grafos orientados e não-orientados,B,fundamentos da computacao - teoria dos grafos - grafos orientados e nao-orientados,True,True,False,True,False,False
2006-37,2006,37,"Considere o programa:
```
program p;
   var n: integer;
   function f(n: integer; var k: integer): integer;
      var p,q:integer;
   begin (* f *)
      if n < 2
         then begin
               f :=n;
               k := 0
            end
         else begin
               f := f(n-1, p) + f(n-2, q);
               k := p + q + 1 
            end;
      write(n,' ',k,'; ')
   end (* f *); 
   begin
   n := 4; 
   write (f (3,n) ,n)
   end.
```
Quais os valores impressos pelo programa?","['a) 1 0; 0 0; 2 1; 1 0; 3 2; 2 4', 'b) 1 4; 0 0; 2 1; 1 0; 3 2; 2 2', 'c) 1 0; 0 0; 2 1; 1 0; 3 2; 2 2', 'd) 1 0; 0 0; 2 1; 1 0; 3 2; 2 3', 'e) 1 4; 0 4; 2 4; 1 4; 3 4; 2 4']",Fundamentos da Computação,Linguagens de Programação,Paradigmas de Linguagens de Programação,C,fundamentos da computacao - linguagens de programacao - paradigmas de linguagens de programacao,True,True,False,False,True,False
2006-38,2006,38,"Considere o programa:
```
program p;
   var n: integer;
   function f(n: integer; var k: integer): integer;
      var p,q:integer;
   begin (* f *)
      if n < 2
         then begin
               f :=n;
               k := 0
            end
         else begin
               f := f(n-1, p) + f(n-2, q);
               k := p + q + 1 
            end;
      write(n,' ',k,'; ')
   end (* f *); 
   begin
   n := 4; 
   write (f (3,n) ,n)
   end.
```
A complexidade desse Algoritmo é:","['a) $O(\\log_2 n)$', 'b) $O(n)$', 'c) $O(n \\log_2 n)$', 'd) $\\Omega(n \\log_2 n)$', 'e) $\\Omega(n^2)$']",Fundamentos da Computação,Análise de Algoritmos,O Uso de Relações de Recorrência para Análise de Algoritmos Recursivos,C,fundamentos da computacao - analise de algoritmos - o uso de relacoes de recorrencia para analise de algoritmos recursivos,True,True,True,False,True,True
2006-42,2006,42,"Considere os esquemas das relações abaixo:
- `Empregado(rg, nome, rua, cidade, rg-gerente)`, onde o atributo ”rg” é chave da relação Empregado.
- `Empresa(cod, nome, cidade)`, onde o atributo ”cod” é chave da relação Empresa.
- `Trabalha(rg-emp, cod-empresa, salario)`, onde ”rg-emp” referencia o atributo ”rg” na relação Empregado, ”cod-empresa”referencia o atributo ”cod” na relação Empresa e os atributos ”rg-emp” e ”cod-empresa” formam a chave da relação trabalha.

A consulta expressa em Cálculo Relacional `{e.nome | e` $\in$ `Empregado AND t` $\in$ ` Trabalha AND a` $\in$ `Empresa AND e.rg = t.rg-emp AND t.cod-empresa = a.cod AND e.cidade = a.cidade}` tem como melhor tradução a consulta:","['a) ”Quais são os nomes dos empregados que trabalham na cidade em que moram?”', 'b) ”Quais são os nomes dos gerentes dos empregados que trabalham na cidade em que moram?”', 'c) ”Quais são os nomes dos empregados que trabalham em alguma cidade?”', 'd) ”Quais são os nomes dos gerentes dos empregados?”', 'e) ”Quais os nomes dos empregados que trabalham na cidade em que mora o seu gerente?”']",Tecnologia de Computação,Banco de Dados,Linguagens de Consulta,A,tecnologia de computacao - banco de dados - linguagens de consulta,True,False,False,True,False,False
