id,edicao,numero,enunciado,alternativas,area_conhecimento,area,subarea,gabarito,atributo_rag,ehQuestaoProblema
2002-48,2002,48,Marque a alternativa onde todos os conceitos estão corretos.,"['a) Em um diagrama de fluxo de dados, uma entidade externa representa um produtor ou um consumidor de informação e está fora dos limites do sistema modelado; cada processo pode ser refinado, para explicitar um maior detalhamento; um DFD contém dois níveis de detalhamento; um processo é um transformador de informação e também está fora do sistema; o nível 0 de um DFD representa o sistema como um todo e indica os principais usuários e as funções do sistema.', 'b) Em um diagrama de fluxo de dados uma entidade externa representa uma fonte ou destino das informações processadas pelo sistema e está fora dos limites do sistema modelado; cada processo pode ser refinado, para explicitar um maior detalhamento; um DFD pode conter vários níveis de detalhamento; um processo é um transformador de informação; o nível 0 de um DFD representa o sistema como um todo e indica as principais fontes e destinos das informações, usualmente referenciado por Diagrama de Contexto.', 'c) Em um diagrama de fluxo de dados uma entidade externa representa um produtor ou um consumidor de informação e está fora dos limites do sistema modelado; cada processo deve ser refinado, para explicitar um maior detalhamento; um DFD pode conter vários níveis de detalhamento; um processo é um transformador de informação e também está fora do sistema; o nível 0 de um DFD representa o sistema como um todo e indica os principais usuários e as funções do sistema.', 'd) Em um diagrama de fluxo de dados uma entidade externa representa uma fonte ou destino das informações processadas pelo sistema e está fora dos limites do sistema modelado; cada processo pode ser refinado, para explicitar um maior detalhamento; um DFD pode conter vários níveis de detalhamento; um processo é um transformador de informação e também está fora do sistema; o nível 0 de um DFD representa o sistema como um todo e indica as principais fontes e destinos das informações.', 'e) Nenhuma das alternativas anteriores.']",Tecnologia de Computação,Engenharia de Software,Métodos de Análise e de Projeto de Software,B,tecnologia de computacao - engenharia de software - metodos de analise e de projeto de software,False
2002-50,2002,50,"Quais das seguintes afirmações são verdadeiras? As Métricas de software servem para: \
I) indicar a qualidade do produto e avaliar a produtividade. \
II) auxiliar na melhoria do processo. \
III) formar uma base para as estimativas e justificar a aquisição de ferramentas. \
IV) determinar se a utilização de um método traz benefícios ou não.","['a) Todas as alternativas.', 'b) Apenas as alternativas I, II e IV.', 'c) Apenas as alternativas I, IV.', 'd) Apenas as alternativas II e III.', 'e) Nenhuma delas.']",Tecnologia de Computação,Engenharia de Software,Técnicas de Planejamento e Gerenciamento de Software,A,tecnologia de computacao - engenharia de software - tecnicas de planejamento e gerenciamento de software,False
2002-51,2002,51,Histograma de uma imagem com K tons de cinza é:,"['a) Contagem dos pixels da imagem.', 'b) Contagem do número de tons de cinza que ocorreram na imagem.', 'c) Contagem do número de vezes que cada um dos K tons de cinza ocorreu na imagem.', 'd) Contagem do número de objetos encontrados na imagem.', 'e) Nenhuma alternativa acima.']",Tecnologia de Computação,Processamento de Imagens,Amostragem e Quantização de Imagens,C,tecnologia de computacao - processamento de imagens - amostragem e quantizacao de imagens,False
2002-52,2002,52,Filtro da mediana é:,"['a) Indicado para detectar bordas em imagens.', 'b) Indicado para atenuar ruído com preservação de bordas (i.e rápidas transições de nível em imagens).', 'c) Indicado para detectar formas específicas em imagens.', 'd) Indicado para detectar tonalidades específicas em uma imagem.', 'e) Nenhuma das respostas acima.']",Tecnologia de Computação,Processamento de Imagens,Filtragem e Restauração,B,tecnologia de computacao - processamento de imagens - filtragem e restauracao,False
2002-53,2002,53,"Considere uma cena representada no sistema de referência do universo (SRU), uma *window* definida pelo par de coordenadas (0,0)-(100,100) e uma *viewport* definida pelo par de coordenadas (20,30)-(300,100). Considere ainda que as coordenadas que definem *window* e *viewport* correspondem, respectivamente, aos limites inferior esquerdo e superior direito de ambas. Analise as afirmativas abaixo levando em consideração os conceitos clássicos de *window* e *viewport* e assinale a alternativa correta. \
I – *Window* e *viewport* estão definidas no SRU. \
II – No processo de mapeamento desta *window* para esta *viewport* haverá modificação na relação de aspecto. \
III – O mapeamento da *window* redefinida pelo par de coordenadas (0,0) – (50,50) para a mesma *viewport* (20,30)-(300,100) corresponde a uma operação de *zoom out* sobre o mesmo universo.","['a) As alternativas I e II são verdadeiras', 'b) As alternativas I e III são falsas', 'c) Apenas a afirmativa III é verdadeira', 'd) As afirmativas II e III são verdadeiras', 'e) As alternativas I e II são falsas']",Tecnologia de Computação,Computação Gráfica,Transformação entre Sistemas de Coordenadas 2D e Recorte,B,tecnologia de computacao - computacao grafica - transformacao entre sistemas de coordenadas 2d e recorte,True
2002-54,2002,54,Qual das seguintes condições não é necessária para a ocorrência de um *deadlock*?,"['a) Uso mutuamente exclusivo de recursos por processos.', 'b) Alocação parcial de recursos a processos.', 'c) Escalonamento preemptivo de recursos.', 'd) Processos em espera circular.', 'e) Haver compartilhamento de recursos por processos.']",Tecnologia de Computação,Sistemas Distribuídos,"Sistemas Operacionais Distribuídos: Sistemas de Arquivos, Servidores de Nomes, Memória Compartilhada, Segurança",C,"tecnologia de computacao - sistemas distribuidos - sistemas operacionais distribuidos: sistemas de arquivos, servidores de nomes, memoria compartilhada, seguranca",False
2002-55,2002,55,*Starvation* ocorre quando:,"['a) Pelo menos um processo é continuamente postergado e não executa.', 'b) A prioridade de um processo é ajustada de acordo com o tempo total de execução do mesmo.', 'c) Pelo menos um evento espera por um evento que não vai ocorrer.', 'd) Dois ou mais processos são forçados a acessar dados críticos alternando estritamente entre eles.', 'e) O processo tenta mas não consegue acessar uma variável compartilhada.']",Tecnologia de Computação,Sistemas Distribuídos,"Sistemas Operacionais Distribuídos: Sistemas de Arquivos, Servidores de Nomes, Memória Compartilhada, Segurança",A,"tecnologia de computacao - sistemas distribuidos - sistemas operacionais distribuidos: sistemas de arquivos, servidores de nomes, memoria compartilhada, seguranca",False
2002-56,2002,56,"Quando trabalhando com sistemas baseados em trocas de mensagens, temporizações (*time-outs*) são utilizadas para:","['a) Limitar o número de retransmissões de uma mensagem.', 'b) Arbitrar que uma mensagem transmitida foi perdida.', 'c) Temporariamente suspender a transmissão de mensagens.', 'd) Limitar o tamanho de uma mensagem transmitida.', 'e) Limitar o tempo para obter um recurso.']",Tecnologia de Computação,Sistemas Distribuídos,Tolerância a Falhas,B,tecnologia de computacao - sistemas distribuidos - tolerancia a falhas,False
2002-57,2002,57,"Sistemas de processamento de transações, tais como sistemas de reservas aéreas, devem prover um mecanismo que garanta que cada transação não é afetada por outras transações que possam estar ocorrendo ao mesmo tempo. Transações de duas fases obedecem a um protocolo que garante essa atomicidade. Em transações de duas fases:","['a) Todas as operações de leitura ocorrem antes da primeira operação de escrita.', 'b) Todas as ações de travamento (*lock*) ocorrem antes da primeira ação de destravamento.', 'c) Uma trava compartilhada sobre um objeto deve ser obtida antes de uma trava exclusiva sobre o objeto ser obtida.', 'd) Qualquer objeto correntemente travado deve ser destravado antes que outro objeto possa ser travado.', 'e) Verifica-se a disponibilidade de todas as travas antes de executar qualquer ação de travamento.']",Tecnologia de Computação,Banco de Dados,"Sistemas de Gerenciamento de Bancos de Dados (SGBD): Arquitetura, Segurança, Integridade, Concorrência, Recuperação após Falha, Gerenciamento de Transações",B,"tecnologia de computacao - banco de dados - sistemas de gerenciamento de bancos de dados (sgbd): arquitetura, seguranca, integridade, concorrencia, recuperacao apos falha, gerenciamento de transacoes",False
2002-58,2002,58,Qual o significado de coerência de memórias cache em sistemas multiprocessados?,"['a) Caches em processadores diferentes sempre contêm o mesmo dado válido para a mesma linha de cache.', 'b) Caches em processadores diferentes nunca compartilham a mesma linha de cache.', 'c) Caches em processadores diferentes nunca interagem entre si.', 'd) Caches em processadores diferentes sempre lêem os mesmos dados ao mesmo tempo.', 'e) Caches em processadores diferentes podem possuir dados diferentes associados à mesma linha de cache.']",Tecnologia de Computação,Sistemas Distribuídos,"Sistemas Operacionais Distribuídos: Sistemas de Arquivos, Servidores de Nomes, Memória Compartilhada, Segurança",A,"tecnologia de computacao - sistemas distribuidos - sistemas operacionais distribuidos: sistemas de arquivos, servidores de nomes, memoria compartilhada, seguranca",False
2002-60,2002,60,"Sejam os seguintes predicados de uma linguagem de primeira ordem:

- $N(x) : x$ é número;
- $P (x) : x$ tem propriedade $P$;
- $x < y : x$ é menor que $y$.

E sejam os símbolos:
- $\forall$: quantificador universal;
- $\Rightarrow$: operador se-então;
- $\neg$: operador de negação.

Para a fórmula: $\forall x (N(x) \Rightarrow \neg \forall y (N(y) \Rightarrow y < x)))$, qual alternativa abaixo NÃO constitui uma tradução possível?","['a) Não há um número tal que todos os números são menores do que ele.', 'b) Para todo número, existe um outro número que é maior do que ele.', 'c) Para todo número, não é verdade que qualquer número seja menor do que ele.', 'd) Para qualquer $x$, se $x$ é número, então não é verdade que todos os números são menores do que ele.', 'e) Não há um número menor do que outro número.']",Tecnologia de Computação,Inteligência Artificial,Linguagens Simbólicas,E,tecnologia de computacao - inteligencia artificial - linguagens simbolicas,False
2002-61,2002,61,"Dada a seguinte fórmula (lógica de primeira ordem):
$$
\forall x \exists y \mid \text{ama}(x,y)
$$
qual das seguintes sentenças em linguagem natural ela representa, considerando que $\text{ama}(x,y)$ representa que $x$ ama $y$?","['a) Alguém ama a todos.', 'b) Todos amam alguém.', 'c) Ninguém ama a todos.', 'd) Há alguém que todos amam.', 'e) Nenhuma das anteriores.']",Tecnologia de Computação,Inteligência Artificial,"Esquemas para Representação do Conhecimento: Lógicos, em Rede, Estruturados, Procedurais",B,"tecnologia de computacao - inteligencia artificial - esquemas para representacao do conhecimento: logicos, em rede, estruturados, procedurais",False
2002-62,2002,62,Em qual das situações abaixo um sistema de Raciocínio Baseado em Casos não deve ser utilizado?,"['a) Quando a experiência for tão valiosa quanto o conhecimento em livros texto.', 'b) Em aplicações de diagnóstico médico.', 'c) Quando especialistas conversam sobre seus domínios dando exemplos.', 'd) Quando as regras utilizadas apresentam um grande número de exceções.', 'e) Quando for fácil a obtenção de regras do especialista do domínio.']",Tecnologia de Computação,Inteligência Artificial,Sistemas Especialistas,E,tecnologia de computacao - inteligencia artificial - sistemas especialistas,False
2002-63,2002,63,"Uma integração de Sistemas Computacionais formando uma rede, tipicamente é implementada através da instalação de uma Arquitetura de Rede, que é composta de camadas e protocolos, em cada um dos elementos que compõem esta rede. Considere que estações “conversam” quando aplicações de usuários conseguem comunicar-se, sintática e semanticamente, através da Rede de Computadores. Baseados nesta premissa e em todos os conceitos associados à implementação e utilização das redes de computadores podemos afirmar como certo:","['a) Computadores com arquiteturas de redes diferentes conseguem “conversar”.', 'b) Computadores com arquiteturas de rede parecidas conseguem “conversar”.', 'c) Computadores com arquiteturas de redes diferentes podem “conversar” através de um *gateway* ou conversor de protocolos.', 'd) Computadores com arquiteturas diferentes podem “conversar” através de multiplexadores.', 'e) Nenhuma delas é uma afirmação correta.']",Tecnologia de Computação,Redes de Computadores,Protocolos e Serviços de Comunicação,C,tecnologia de computacao - redes de computadores - protocolos e servicos de comunicacao,False
2002-64,2002,64,Assinale a alternativa INCORRETA:,"['a) Nos serviços orientados a conexões há a necessidade de estabelecimento de uma conexão antes da transferência dos dados.', 'b) Os serviços orientados a conexões são sempre confiáveis garantindo a entrega ordenada e completa dos dados transmitidos.', 'c) Serviços orientados a conexão podem ser implementados em subredes que funcionam no modo datagrama.', 'd) O controle de fluxo tem como objetivo garantir que nenhum dos parceiros de uma comunicação inunda o outro enviando pacotes mais rápido do que ele pode tratar.', 'e) Os serviços orientados a conexão podem ajudar no controle de congestionamento através da diminuição da taxa de transmissão durante um congestionamento em andamento.']",Tecnologia de Computação,Redes de Computadores,Protocolos e Serviços de Comunicação,B,tecnologia de computacao - redes de computadores - protocolos e servicos de comunicacao,False
2002-65,2002,65,Na criptografia com chave pública:,"['a) O sigilo é obtido através da codificação com a chave privada do remetente e decifragem com a chave pública do destinatário.', 'b) O sigilo é obtido através da codificação com a chave pública do destinatário e decifragem com a chave privada do destinatário.', 'c) O sigilo é obtido através da codificação com a chave privada do destinatário e decifragem com a chave pública do destinatário.', 'd) Para assinar digitalmente uma mensagem codifica-se a mesma com a chave pública do remetente e esta é decifrada com a chave privada do destinatário.', 'e) Para assinar digitalmente uma mensagem codifica-se a mesma com a chave pública do destinatário e esta é decifrada com a chave privada do destinatário.']",Tecnologia de Computação,Redes de Computadores,Segurança e Autenticação,B,tecnologia de computacao - redes de computadores - seguranca e autenticacao,False
2002-66,2002,66,"Quanto ao TCP, é INCORRETO afirmar:","['a) É um protocolo do nível de transporte.', 'b) Usa janelas deslizantes para implementar o controle de fluxo e erro.', 'c) É um protocolo orientado a conexão.', 'd) Utiliza portas para permitir a comunicação entre processos localizados em dispositivos diferentes.', 'e) Possui um campo de *checksum* que valida as informações de seu cabeçalho, mas não valida as informações de *payload* (campo de dados).']",Tecnologia de Computação,Redes de Computadores,Protocolos e Serviços de Comunicação,E,tecnologia de computacao - redes de computadores - protocolos e servicos de comunicacao,False
